# Korg.jl Solar Spectrum - Complete Data
# Generated on: 2025-07-31T21:55:00.448
# Parameters: Teff=5780 K, logg=4.44, [M/H]=0.0, vmic=1.0 km/s
# Wavelength range: (5000, 5200) Å
# Synthesis time: 56.38 seconds
# Total wavelength points: 20001
# Strong absorption lines (>10% depth): 6154
# Deepest line: 5185.05 Å, 89.2% depth
#
# Column 1: Wavelength (Å)
# Column 2: Absolute Flux (erg/s/cm²/Å)
# Column 3: Continuum Flux (erg/s/cm²/Å)
# Column 4: Normalized Flux (dimensionless)
#
# Wavelength    AbsoluteFlux      ContinuumFlux     NormalizedFlux
 5189.2100     9.798180e+14     1.011443e+15      0.968733
 5189.2200     9.703748e+14     1.011441e+15      0.959398
 5189.2300     9.495694e+14     1.011439e+15      0.938830
 5189.2400     9.152300e+14     1.011437e+15      0.904881
 5189.2500     8.754365e+14     1.011435e+15      0.865539
 5189.2600     8.469074e+14     1.011433e+15      0.837334
 5189.2700     8.433706e+14     1.011431e+15      0.833839
 5189.2800     8.654334e+14     1.011429e+15      0.855654
 5189.2900     8.976899e+14     1.011427e+15      0.887548
 5189.3000     9.099973e+14     1.011425e+15      0.899718
 5189.3100     8.623985e+14     1.011423e+15      0.852658
 5189.3200     7.317949e+14     1.011421e+15      0.723531
 5189.3300     5.681874e+14     1.011419e+15      0.561772
 5189.3400     4.511682e+14     1.011418e+15      0.446075
 5189.3500     3.949984e+14     1.011416e+15      0.390540
 5189.3600     3.813577e+14     1.011414e+15      0.377054
 5189.3700     4.031342e+14     1.011412e+15      0.398586
 5189.3800     4.713490e+14     1.011410e+15      0.466032
 5189.3900     6.030504e+14     1.011408e+15      0.596248
 5189.4000     7.711545e+14     1.011406e+15      0.762458
 5189.4100     8.974197e+14     1.011404e+15      0.887301
 5189.4200     9.556474e+14     1.011402e+15      0.944874
 5189.4300     9.750727e+14     1.011400e+15      0.964082
 5189.4400     9.811107e+14     1.011398e+15      0.970054
 5189.4500     9.833491e+14     1.011396e+15      0.972269
 5189.4600     9.845534e+14     1.011394e+15      0.973462
 5189.4700     9.853427e+14     1.011392e+15      0.974244
 5189.4800     9.859069e+14     1.011390e+15      0.974804
 5189.4900     9.863358e+14     1.011388e+15      0.975230
 5189.5000     9.866781e+14     1.011386e+15      0.975570
 5189.5100     9.869478e+14     1.011384e+15      0.975838
 5189.5200     9.871653e+14     1.011383e+15      0.976055
 5189.5300     9.873435e+14     1.011381e+15      0.976233
 5189.5400     9.874905e+14     1.011379e+15      0.976381
 5189.5500     9.876122e+14     1.011377e+15      0.976503
 5189.5600     9.877128e+14     1.011375e+15      0.976604
 5189.5700     9.877629e+14     1.011373e+15      0.976656
 5189.5800     9.878169e+14     1.011371e+15      0.976711
 5189.5900     9.878397e+14     1.011369e+15      0.976735
 5189.6000     9.877627e+14     1.011367e+15      0.976661
 5189.6100     9.872805e+14     1.011365e+15      0.976186
 5189.6200     9.855572e+14     1.011363e+15      0.974484
 5189.6300     9.816153e+14     1.011361e+15      0.970588
 5189.6400     9.763127e+14     1.011359e+15      0.965347
 5189.6500     9.733562e+14     1.011357e+15      0.962426
 5189.6600     9.754516e+14     1.011355e+15      0.964499
 5189.6700     9.806222e+14     1.011353e+15      0.969614
 5189.6800     9.849284e+14     1.011351e+15      0.973874
 5189.6900     9.868669e+14     1.011349e+15      0.975792
 5189.7000     9.874373e+14     1.011347e+15      0.976358
 5189.7100     9.874879e+14     1.011346e+15      0.976410
 5189.7200     9.873926e+14     1.011344e+15      0.976318
 5189.7300     9.872210e+14     1.011342e+15      0.976150
 5189.7400     9.869258e+14     1.011340e+15      0.975860
 5189.7500     9.861678e+14     1.011338e+15      0.975112
 5189.7600     9.842413e+14     1.011336e+15      0.973209
 5189.7700     9.798385e+14     1.011334e+15      0.968858
 5189.7800     9.718407e+14     1.011332e+15      0.960951
 5189.7900     9.612489e+14     1.011330e+15      0.950480
 5189.8000     9.521847e+14     1.011328e+15      0.941519
 5189.8100     9.495914e+14     1.011326e+15      0.938957
 5189.8200     9.548764e+14     1.011324e+15      0.944184
 5189.8300     9.647472e+14     1.011322e+15      0.953946
 5189.8400     9.740270e+14     1.011320e+15      0.963124
 5189.8500     9.799167e+14     1.011318e+15      0.968950
 5189.8600     9.825168e+14     1.011316e+15      0.971523
 5189.8700     9.832138e+14     1.011314e+15      0.972214
 5189.8800     9.830879e+14     1.011312e+15      0.972091
 5189.8900     9.827616e+14     1.011310e+15      0.971770
 5189.9000     9.821573e+14     1.011309e+15      0.971175
 5189.9100     9.814379e+14     1.011307e+15      0.970465
 5189.9200     9.805967e+14     1.011305e+15      0.969635
 5189.9300     9.797170e+14     1.011303e+15      0.968767
 5189.9400     9.785830e+14     1.011301e+15      0.967648
 5189.9500     9.772693e+14     1.011299e+15      0.966351
 5189.9600     9.757346e+14     1.011297e+15      0.964835
 5189.9700     9.739247e+14     1.011295e+15      0.963047
 5189.9800     9.717628e+14     1.011293e+15      0.960911
 5189.9900     9.691182e+14     1.011291e+15      0.958298
 5190.0000     9.658886e+14     1.011289e+15      0.955106
 5190.0100     9.618873e+14     1.011287e+15      0.951152
 5190.0200     9.566763e+14     1.011285e+15      0.946001
 5190.0300     9.494584e+14     1.011283e+15      0.938865
 5190.0400     9.381970e+14     1.011281e+15      0.927731
 5190.0500     9.151846e+14     1.011279e+15      0.904977
 5190.0600     8.522817e+14     1.011277e+15      0.842778
 5190.0700     6.966330e+14     1.011275e+15      0.688866
 5190.0800     4.787096e+14     1.011273e+15      0.473373
 5190.0900     3.327162e+14     1.011271e+15      0.329008
 5190.1000     2.618776e+14     1.011269e+15      0.258960
 5190.1100     2.250753e+14     1.011267e+15      0.222568
 5190.1200     2.055547e+14     1.011265e+15      0.203265
 5190.1300     1.980284e+14     1.011263e+15      0.195823
 5190.1400     2.009148e+14     1.011260e+15      0.198678
 5190.1500     2.147964e+14     1.011258e+15      0.212405
 5190.1600     2.429043e+14     1.011256e+15      0.240201
 5190.1700     2.951939e+14     1.011254e+15      0.291909
 5190.1800     4.001194e+14     1.011252e+15      0.395667
 5190.1900     5.832760e+14     1.011250e+15      0.576787
 5190.2000     7.421759e+14     1.011248e+15      0.733921
 5190.2100     7.810043e+14     1.011246e+15      0.772319
 5190.2200     7.207250e+14     1.011244e+15      0.712711
 5190.2300     5.877877e+14     1.011242e+15      0.581253
 5190.2400     4.425154e+14     1.011240e+15      0.437597
 5190.2500     3.468976e+14     1.011238e+15      0.343043
 5190.2600     2.958260e+14     1.011236e+15      0.292539
 5190.2700     2.681915e+14     1.011234e+15      0.265212
 5190.2800     2.541056e+14     1.011232e+15      0.251283
 5190.2900     2.502303e+14     1.011230e+15      0.247451
 5190.3000     2.558413e+14     1.011228e+15      0.253001
 5190.3100     2.720121e+14     1.011226e+15      0.268992
 5190.3200     3.028116e+14     1.011224e+15      0.299451
 5190.3300     3.599557e+14     1.011222e+15      0.355961
 5190.3400     4.658591e+14     1.011220e+15      0.460690
 5190.3500     6.191564e+14     1.011218e+15      0.612288
 5190.3600     7.578767e+14     1.011216e+15      0.749471
 5190.3700     8.426020e+14     1.011214e+15      0.833258
 5190.3800     8.865978e+14     1.011211e+15      0.876768
 5190.3900     9.111146e+14     1.011209e+15      0.901015
 5190.4000     9.270303e+14     1.011207e+15      0.916756
 5190.4100     9.382954e+14     1.011205e+15      0.927898
 5190.4200     9.467347e+14     1.011203e+15      0.936246
 5190.4300     9.533177e+14     1.011201e+15      0.942758
 5190.4400     9.586908e+14     1.011199e+15      0.948073
 5190.4500     9.631103e+14     1.011197e+15      0.952446
 5190.4600     9.667390e+14     1.011195e+15      0.956036
 5190.4700     9.697761e+14     1.011193e+15      0.959041
 5190.4800     9.723568e+14     1.011191e+15      0.961596
 5190.4900     9.745699e+14     1.011189e+15      0.963786
 5190.5000     9.764837e+14     1.011187e+15      0.965681
 5190.5100     9.781514e+14     1.011185e+15      0.967332
 5190.5200     9.796146e+14     1.011183e+15      0.968781
 5190.5300     9.809063e+14     1.011181e+15      0.970060
 5190.5400     9.820533e+14     1.011179e+15      0.971196
 5190.5500     9.830815e+14     1.011177e+15      0.972215
 5190.5600     9.839993e+14     1.011175e+15      0.973125
 5190.5700     9.848261e+14     1.011173e+15      0.973945
 5190.5800     9.855740e+14     1.011171e+15      0.974686
 5190.5900     9.862530e+14     1.011169e+15      0.975360
 5190.6000     9.868717e+14     1.011167e+15      0.975973
 5190.6100     9.874374e+14     1.011165e+15      0.976535
 5190.6200     9.879562e+14     1.011163e+15      0.977050
 5190.6300     9.884334e+14     1.011160e+15      0.977524
 5190.6400     9.888734e+14     1.011158e+15      0.977961
 5190.6500     9.892803e+14     1.011156e+15      0.978365
 5190.6600     9.896574e+14     1.011154e+15      0.978740
 5190.6700     9.900078e+14     1.011152e+15      0.979089
 5190.6800     9.903340e+14     1.011150e+15      0.979413
 5190.6900     9.906383e+14     1.011148e+15      0.979716
 5190.7000     9.909227e+14     1.011146e+15      0.979999
 5190.7100     9.911890e+14     1.011144e+15      0.980265
 5190.7200     9.914388e+14     1.011142e+15      0.980514
 5190.7300     9.916735e+14     1.011140e+15      0.980748
 5190.7400     9.918943e+14     1.011138e+15      0.980968
 5190.7500     9.921024e+14     1.011136e+15      0.981176
 5190.7600     9.922988e+14     1.011134e+15      0.981372
 5190.7700     9.924843e+14     1.011132e+15      0.981558
 5190.7800     9.926598e+14     1.011130e+15      0.981733
 5190.7900     9.928261e+14     1.011128e+15      0.981900
 5190.8000     9.929837e+14     1.011126e+15      0.982058
 5190.8100     9.931334e+14     1.011124e+15      0.982208
 5190.8200     9.932755e+14     1.011122e+15      0.982350
 5190.8300     9.934107e+14     1.011120e+15      0.982486
 5190.8400     9.935394e+14     1.011118e+15      0.982615
 5190.8500     9.936620e+14     1.011116e+15      0.982738
 5190.8600     9.937789e+14     1.011114e+15      0.982856
 5190.8700     9.938904e+14     1.011111e+15      0.982968
 5190.8800     9.939968e+14     1.011109e+15      0.983075
 5190.8900     9.940985e+14     1.011107e+15      0.983178
 5190.9000     9.941957e+14     1.011105e+15      0.983276
 5190.9100     9.942235e+14     1.011103e+15      0.983306
 5190.9200     9.942965e+14     1.011101e+15      0.983380
 5190.9300     9.943566e+14     1.011099e+15      0.983441
 5190.9400     9.943883e+14     1.011097e+15      0.983475
 5190.9500     9.943248e+14     1.011095e+15      0.983414
 5190.9600     9.939178e+14     1.011093e+15      0.983013
 5190.9700     9.924435e+14     1.011091e+15      0.981557
 5190.9800     9.883850e+14     1.011089e+15      0.977545
 5190.9900     9.798295e+14     1.011087e+15      0.969085
 5191.0000     9.664750e+14     1.011085e+15      0.955879
 5191.0100     9.519046e+14     1.011083e+15      0.941470
 5191.0200     9.428774e+14     1.011081e+15      0.932544
 5191.0300     9.443925e+14     1.011079e+15      0.934044
 5191.0400     9.556183e+14     1.011077e+15      0.945149
 5191.0500     9.705676e+14     1.011075e+15      0.959937
 5191.0600     9.829575e+14     1.011073e+15      0.972193
 5191.0700     9.903160e+14     1.011071e+15      0.979473
 5191.0800     9.936309e+14     1.011069e+15      0.982753
 5191.0900     9.948330e+14     1.011067e+15      0.983944
 5191.1000     9.952244e+14     1.011065e+15      0.984333
 5191.1100     9.953682e+14     1.011062e+15      0.984477
 5191.1200     9.954457e+14     1.011060e+15      0.984556
 5191.1300     9.955032e+14     1.011058e+15      0.984615
 5191.1400     9.955514e+14     1.011056e+15      0.984665
 5191.1500     9.956455e+14     1.011054e+15      0.984760
 5191.1600     9.956760e+14     1.011052e+15      0.984792
 5191.1700     9.957050e+14     1.011050e+15      0.984822
 5191.1800     9.957323e+14     1.011048e+15      0.984851
 5191.1900     9.957582e+14     1.011046e+15      0.984879
 5191.2000     9.957826e+14     1.011044e+15      0.984905
 5191.2100     9.958054e+14     1.011042e+15      0.984930
 5191.2200     9.958269e+14     1.011040e+15      0.984953
 5191.2300     9.958469e+14     1.011038e+15      0.984975
 5191.2400     9.958655e+14     1.011036e+15      0.984995
 5191.2500     9.958827e+14     1.011034e+15      0.985014
 5191.2600     9.958986e+14     1.011032e+15      0.985032
 5191.2700     9.959130e+14     1.011030e+15      0.985048
 5191.2800     9.959262e+14     1.011028e+15      0.985063
 5191.2900     9.959380e+14     1.011026e+15      0.985077
 5191.3000     9.959484e+14     1.011024e+15      0.985089
 5191.3100     9.959576e+14     1.011022e+15      0.985100
 5191.3200     9.959654e+14     1.011020e+15      0.985110
 5191.3300     9.959719e+14     1.011018e+15      0.985118
 5191.3400     9.959771e+14     1.011016e+15      0.985125
 5191.3500     9.959810e+14     1.011014e+15      0.985131
 5191.3600     9.959836e+14     1.011011e+15      0.985136
 5191.3700     9.959848e+14     1.011009e+15      0.985139
 5191.3800     9.959848e+14     1.011007e+15      0.985141
 5191.3900     9.959834e+14     1.011005e+15      0.985142
 5191.4000     9.959808e+14     1.011003e+15      0.985141
 5191.4100     9.959768e+14     1.011001e+15      0.985139
 5191.4200     9.959715e+14     1.010999e+15      0.985136
 5191.4300     9.959648e+14     1.010997e+15      0.985131
 5191.4400     9.959568e+14     1.010995e+15      0.985125
 5191.4500     9.959474e+14     1.010993e+15      0.985118
 5191.4600     9.959367e+14     1.010991e+15      0.985109
 5191.4700     9.959246e+14     1.010989e+15      0.985099
 5191.4800     9.959110e+14     1.010987e+15      0.985088
 5191.4900     9.958961e+14     1.010985e+15      0.985075
 5191.5000     9.958797e+14     1.010983e+15      0.985061
 5191.5100     9.958619e+14     1.010981e+15      0.985045
 5191.5200     9.958426e+14     1.010979e+15      0.985028
 5191.5300     9.958218e+14     1.010977e+15      0.985010
 5191.5400     9.957996e+14     1.010975e+15      0.984990
 5191.5500     9.957757e+14     1.010973e+15      0.984968
 5191.5600     9.957504e+14     1.010971e+15      0.984945
 5191.5700     9.957234e+14     1.010969e+15      0.984920
 5191.5800     9.956948e+14     1.010967e+15      0.984894
 5191.5900     9.956646e+14     1.010965e+15      0.984866
 5191.6000     9.956327e+14     1.010963e+15      0.984836
 5191.6100     9.955991e+14     1.010960e+15      0.984805
 5191.6200     9.955637e+14     1.010958e+15      0.984772
 5191.6300     9.955266e+14     1.010956e+15      0.984737
 5191.6400     9.954877e+14     1.010954e+15      0.984701
 5191.6500     9.954469e+14     1.010952e+15      0.984663
 5191.6600     9.954042e+14     1.010950e+15      0.984622
 5191.6700     9.953596e+14     1.010948e+15      0.984580
 5191.6800     9.953129e+14     1.010946e+15      0.984536
 5191.6900     9.952643e+14     1.010944e+15      0.984490
 5191.7000     9.952136e+14     1.010942e+15      0.984442
 5191.7100     9.951607e+14     1.010940e+15      0.984391
 5191.7200     9.951056e+14     1.010938e+15      0.984339
 5191.7300     9.950483e+14     1.010936e+15      0.984284
 5191.7400     9.949887e+14     1.010934e+15      0.984227
 5191.7500     9.949267e+14     1.010932e+15      0.984168
 5191.7600     9.948623e+14     1.010930e+15      0.984106
 5191.7700     9.947954e+14     1.010928e+15      0.984042
 5191.7800     9.947259e+14     1.010926e+15      0.983975
 5191.7900     9.946537e+14     1.010924e+15      0.983906
 5191.8000     9.945788e+14     1.010922e+15      0.983834
 5191.8100     9.945011e+14     1.010920e+15      0.983759
 5191.8200     9.944205e+14     1.010918e+15      0.983681
 5191.8300     9.943368e+14     1.010916e+15      0.983600
 5191.8400     9.942501e+14     1.010914e+15      0.983516
 5191.8500     9.941602e+14     1.010911e+15      0.983430
 5191.8600     9.940670e+14     1.010909e+15      0.983339
 5191.8700     9.939704e+14     1.010907e+15      0.983246
 5191.8800     9.938702e+14     1.010905e+15      0.983149
 5191.8900     9.937665e+14     1.010903e+15      0.983048
 5191.9000     9.936589e+14     1.010901e+15      0.982944
 5191.9100     9.935474e+14     1.010899e+15      0.982835
 5191.9200     9.934319e+14     1.010897e+15      0.982723
 5191.9300     9.933122e+14     1.010895e+15      0.982607
 5191.9400     9.931881e+14     1.010893e+15      0.982486
 5191.9500     9.930596e+14     1.010891e+15      0.982361
