# Korg.jl Solar Spectrum
# Teff=5780 K, logg=4.44, [M/H]=0.0
# Wavelength(Å)  NormalizedFlux
 5168.1700      0.800168
 5168.1800      0.795230
 5168.1900      0.790116
 5168.2000      0.784818
 5168.2100      0.779331
 5168.2200      0.773647
 5168.2300      0.767759
 5168.2400      0.761661
 5168.2500      0.755345
 5168.2600      0.748791
 5168.2700      0.742016
 5168.2800      0.735002
 5168.2900      0.727740
 5168.3000      0.720224
 5168.3100      0.712447
 5168.3200      0.704403
 5168.3300      0.696086
 5168.3400      0.687490
 5168.3500      0.678611
 5168.3600      0.669432
 5168.3700      0.659978
 5168.3800      0.650233
 5168.3900      0.640199
 5168.4000      0.629881
 5168.4100      0.619279
 5168.4200      0.608394
 5168.4300      0.597255
 5168.4400      0.585866
 5168.4500      0.574243
 5168.4600      0.562408
 5168.4700      0.550375
 5168.4800      0.538189
 5168.4900      0.525873
 5168.5000      0.513462
 5168.5100      0.500991
 5168.5200      0.488504
 5168.5300      0.476038
 5168.5400      0.463629
 5168.5500      0.451319
 5168.5600      0.439131
 5168.5700      0.427090
 5168.5800      0.415163
 5168.5900      0.403187
 5168.6000      0.391631
 5168.6100      0.380296
 5168.6200      0.368916
 5168.6300      0.357284
 5168.6400      0.345020
 5168.6500      0.330908
 5168.6600      0.311412
 5168.6700      0.281151
 5168.6800      0.241670
 5168.6900      0.202878
 5168.7000      0.170994
 5168.7100      0.147789
 5168.7200      0.132556
 5168.7300      0.123402
 5168.7400      0.118308
 5168.7500      0.115769
 5168.7600      0.114926
 5168.7700      0.115480
 5168.7800      0.117628
 5168.7900      0.122109
 5168.8000      0.130299
 5168.8100      0.144141
 5168.8200      0.165612
 5168.8300      0.195680
 5168.8400      0.232495
 5168.8500      0.265398
 5168.8600      0.259456
 5168.8700      0.206394
 5168.8800      0.159102
 5168.8900      0.131418
 5168.9000      0.118244
 5168.9100      0.112739
 5168.9200      0.110693
 5168.9300      0.110373
 5168.9400      0.111514
 5168.9500      0.115081
 5168.9600      0.124005
 5168.9700      0.144107
 5168.9800      0.182469
 5168.9900      0.241894
 5169.0000      0.311008
 5169.0100      0.355940
 5169.0200      0.379965
 5169.0300      0.398381
 5169.0400      0.415401
 5169.0500      0.431862
 5169.0600      0.448280
 5169.0700      0.464431
 5169.0800      0.480111
 5169.0900      0.495302
 5169.1000      0.509419
 5169.1100      0.520607
 5169.1200      0.525013
 5169.1300      0.519091
 5169.1400      0.505637
 5169.1500      0.495287
 5169.1600      0.498977
 5169.1700      0.521117
 5169.1800      0.557284
 5169.1900      0.595564
 5169.2000      0.625458
 5169.2100      0.645162
 5169.2200      0.658603
 5169.2300      0.669362
 5169.2400      0.679099
 5169.2500      0.688305
 5169.2600      0.697073
 5169.2700      0.705540
 5169.2800      0.713664
 5169.2900      0.721481
 5169.3000      0.728983
 5169.3100      0.736101
 5169.3200      0.742441
 5169.3300      0.746820
 5169.3400      0.747835
 5169.3500      0.746909
 5169.3600      0.749414
 5169.3700      0.758722
 5169.3800      0.771373
 5169.3900      0.782083
 5169.4000      0.789452
 5169.4100      0.794971
 5169.4200      0.799820
 5169.4300      0.804405
 5169.4400      0.808804
 5169.4500      0.813055
 5169.4600      0.817131
 5169.4700      0.821058
 5169.4800      0.824843
 5169.4900      0.828491
 5169.5000      0.832007
 5169.5100      0.835396
 5169.5200      0.838672
 5169.5300      0.841822
 5169.5400      0.844858
 5169.5500      0.847786
 5169.5600      0.850566
 5169.5700      0.853283
 5169.5800      0.855903
 5169.5900      0.858427
 5169.6000      0.860860
 5169.6100      0.863205
 5169.6200      0.865464
 5169.6300      0.867640
 5169.6400      0.869735
 5169.6500      0.871752
 5169.6600      0.873692
 5169.6700      0.875559
 5169.6800      0.877353
 5169.6900      0.879076
 5169.7000      0.880731
 5169.7100      0.882318
 5169.7200      0.883838
 5169.7300      0.885293
 5169.7400      0.886683
 5169.7500      0.888010
 5169.7600      0.889274
 5169.7700      0.890475
 5169.7800      0.891613
 5169.7900      0.892689
 5169.8000      0.893702
 5169.8100      0.894651
 5169.8200      0.895537
 5169.8300      0.896356
 5169.8400      0.897108
 5169.8500      0.897791
 5169.8600      0.898401
 5169.8700      0.898835
 5169.8800      0.899277
 5169.8900      0.899632
 5169.9000      0.899891
 5169.9100      0.900044
 5169.9200      0.900079
 5169.9300      0.899979
 5169.9400      0.899638
 5169.9500      0.899092
 5169.9600      0.898368
 5169.9700      0.897327
 5169.9800      0.895815
 5169.9900      0.893604
 5170.0000      0.889888
 5170.0100      0.882414
 5170.0200      0.865198
 5170.0300      0.825443
 5170.0400      0.744817
 5170.0500      0.619170
 5170.0600      0.484405
 5170.0700      0.387000
 5170.0800      0.332485
 5170.0900      0.305452
 5170.1000      0.296247
 5170.1100      0.302754
 5170.1200      0.329137
 5170.1300      0.390227
 5170.1400      0.510644
 5170.1500      0.670791
 5170.1600      0.787639
 5170.1700      0.837575
 5170.1800      0.852581
 5170.1900      0.855273
 5170.2000      0.853700
 5170.2100      0.849780
 5170.2200      0.844098
 5170.2300      0.836368
 5170.2400      0.825999
 5170.2500      0.810757
 5170.2600      0.779667
 5170.2700      0.686042
 5170.2800      0.467274
 5170.2900      0.279818
 5170.3000      0.209235
 5170.3100      0.172726
 5170.3200      0.152556
 5170.3300      0.143284
 5170.3400      0.141859
 5170.3500      0.147757
 5170.3600      0.163040
 5170.3700      0.192089
 5170.3800      0.243271
 5170.3900      0.340338
 5170.4000      0.394042
 5170.4100      0.319964
 5170.4200      0.245139
 5170.4300      0.197827
 5170.4400      0.168042
 5170.4500      0.150667
 5170.4600      0.142186
 5170.4700      0.140372
 5170.4800      0.144688
 5170.4900      0.156374
 5170.5000      0.178239
 5170.5100      0.214234
 5170.5200      0.271622
 5170.5300      0.364647
 5170.5400      0.477720
 5170.5500      0.561833
 5170.5600      0.615960
 5170.5700      0.656497
 5170.5800      0.689958
 5170.5900      0.718352
 5170.6000      0.743076
 5170.6100      0.764939
 5170.6200      0.783760
 5170.6300      0.800041
 5170.6400      0.814294
 5170.6500      0.826733
 5170.6600      0.837592
 5170.6700      0.846841
 5170.6800      0.853692
 5170.6900      0.855546
 5170.7000      0.847307
 5170.7100      0.824629
 5170.7200      0.791896
 5170.7300      0.764458
 5170.7400      0.758503
 5170.7500      0.779439
 5170.7600      0.818786
 5170.7700      0.859208
 5170.7800      0.887700
 5170.7900      0.902855
 5170.8000      0.909982
 5170.8100      0.913763
 5170.8200      0.916334
 5170.8300      0.918528
 5170.8400      0.920451
 5170.8500      0.922012
 5170.8600      0.922796
 5170.8700      0.921864
 5170.8800      0.918030
 5170.8900      0.911267
 5170.9000      0.904199
 5170.9100      0.901358
 5170.9200      0.905145
 5170.9300      0.913958
 5170.9400      0.923425
 5170.9500      0.930331
 5170.9600      0.934332
 5170.9700      0.936301
 5170.9800      0.937421
 5170.9900      0.938238
 5171.0000      0.938945
 5171.0100      0.939654
 5171.0200      0.940249
 5171.0300      0.940811
 5171.0400      0.941341
 5171.0500      0.941782
 5171.0600      0.942225
 5171.0700      0.942567
 5171.0800      0.942699
 5171.0900      0.942067
 5171.1000      0.939304
 5171.1100      0.932764
 5171.1200      0.923642
 5171.1300      0.917650
 5171.1400      0.919402
 5171.1500      0.926806
 5171.1600      0.934677
 5171.1700      0.940320
 5171.1800      0.943671
 5171.1900      0.945417
 5171.2000      0.946271
 5171.2100      0.946681
 5171.2200      0.946931
 5171.2300      0.947122
 5171.2400      0.947332
 5171.2500      0.947470
 5171.2600      0.947595
 5171.2700      0.947711
 5171.2800      0.947815
 5171.2900      0.947910
 5171.3000      0.947925
 5171.3100      0.947999
 5171.3200      0.948063
 5171.3300      0.948117
 5171.3400      0.948163
 5171.3500      0.948201
 5171.3600      0.948230
 5171.3700      0.948250
 5171.3800      0.948263
 5171.3900      0.948267
 5171.4000      0.948264
 5171.4100      0.948253
 5171.4200      0.948235
 5171.4300      0.948209
 5171.4400      0.948177
 5171.4500      0.948137
 5171.4600      0.948090
 5171.4700      0.948036
 5171.4800      0.947975
 5171.4900      0.947908
 5171.5000      0.947834
 5171.5100      0.947753
 5171.5200      0.947666
 5171.5300      0.947572
 5171.5400      0.947472
 5171.5500      0.947305
 5171.5600      0.947186
 5171.5700      0.947060
 5171.5800      0.946927
 5171.5900      0.946786
 5171.6000      0.946636
 5171.6100      0.946479
 5171.6200      0.946312
 5171.6300      0.946135
 5171.6400      0.945947
 5171.6500      0.945745
 5171.6600      0.945527
 5171.6700      0.945285
 5171.6800      0.945005
 5171.6900      0.944660
 5171.7000      0.944155
 5171.7100      0.943264
 5171.7200      0.941447
 5171.7300      0.937782
 5171.7400      0.931223
 5171.7500      0.921602
 5171.7600      0.910922
 5171.7700      0.902945
 5171.7800      0.901112
 5171.7900      0.906127
 5171.8000      0.915549
 5171.8100      0.925242
 5171.8200      0.932262
 5171.8300      0.935466
 5171.8400      0.934619
 5171.8500      0.929237
 5171.8600      0.919329
 5171.8700      0.907533
 5171.8800      0.899331
 5171.8900      0.899265
 5171.9000      0.907027
 5171.9100      0.917431
 5171.9200      0.924320
 5171.9300      0.924633
 5171.9400      0.919169
 5171.9500      0.911739
 5171.9600      0.907263
 5171.9700      0.908703
 5171.9800      0.915169
 5171.9900      0.922989
 5172.0000      0.928899
 5172.0100      0.931953
 5172.0200      0.932959
 5172.0300      0.932945
 5172.0400      0.932398
 5172.0500      0.931669
 5172.0600      0.930811
 5172.0700      0.929865
 5172.0800      0.928695
 5172.0900      0.927253
 5172.1000      0.925358
 5172.1100      0.922600
 5172.1200      0.917655
 5172.1300      0.905768
 5172.1400      0.873966
 5172.1500      0.800346
 5172.1600      0.680949
 5172.1700      0.558083
 5172.1800      0.474328
 5172.1900      0.434651
 5172.2000      0.430921
 5172.2100      0.461940
 5172.2200      0.535104
 5172.2300      0.650571
 5172.2400      0.773964
 5172.2500      0.856879
 5172.2600      0.894264
 5172.2700      0.907597
 5172.2800      0.912177
 5172.2900      0.914002
 5172.3000      0.914812
 5172.3100      0.915111
 5172.3200      0.915073
 5172.3300      0.914782
 5172.3400      0.913994
 5172.3500      0.912037
 5172.3600      0.908420
 5172.3700      0.904439
 5172.3800      0.902951
 5172.3900      0.904774
 5172.4000      0.907526
 5172.4100      0.908833
 5172.4200      0.908252
 5172.4300      0.905784
 5172.4400      0.901240
 5172.4500      0.895845
 5172.4600      0.892687
 5172.4700      0.893694
 5172.4800      0.897112
 5172.4900      0.899811
 5172.5000      0.900596
 5172.5100      0.900081
 5172.5200      0.899054
 5172.5300      0.897874
 5172.5400      0.896634
 5172.5500      0.895359
 5172.5600      0.894028
 5172.5700      0.892652
 5172.5800      0.891228
 5172.5900      0.889809
 5172.6000      0.888282
 5172.6100      0.886640
 5172.6200      0.884988
 5172.6300      0.883270
 5172.6400      0.881480
 5172.6500      0.879611
 5172.6600      0.877655
 5172.6700      0.875597
 5172.6800      0.873413
 5172.6900      0.871044
 5172.7000      0.868253
 5172.7100      0.864853
 5172.7200      0.860206
 5172.7300      0.853922
 5172.7400      0.846556
 5172.7500      0.839968
 5172.7600      0.836143
 5172.7700      0.835365
 5172.7800      0.836006
 5172.7900      0.835853
 5172.8000      0.833902
 5172.8100      0.830256
 5172.8200      0.825412
 5172.8300      0.819705
 5172.8400      0.813228
 5172.8500      0.805903
 5172.8600      0.797636
 5172.8700      0.788211
 5172.8800      0.777380
 5172.8900      0.764807
 5172.9000      0.749962
 5172.9100      0.732173
 5172.9200      0.711313
 5172.9300      0.685629
 5172.9400      0.652660
 5172.9500      0.606481
 5172.9600      0.526345
 5172.9700      0.388381
 5172.9800      0.270505
 5172.9900      0.205276
 5173.0000      0.165007
 5173.0100      0.141398
 5173.0200      0.129218
 5173.0300      0.124031
 5173.0400      0.123421
 5173.0500      0.127080
 5173.0600      0.136776
 5173.0700      0.156374
 5173.0800      0.190789
 5173.0900      0.243154
 5173.1000      0.305696
 5173.1100      0.342290
 5173.1200      0.364337
 5173.1300      0.404857
 5173.1400      0.476988
 5173.1500      0.568506
 5173.1600      0.643382
 5173.1700      0.685215
 5173.1800      0.704909
 5173.1900      0.715000
 5173.2000      0.721343
 5173.2100      0.725768
 5173.2200      0.728858
 5173.2300      0.730895
 5173.2400      0.732068
 5173.2500      0.732522
 5173.2600      0.732360
 5173.2700      0.731670
 5173.2800      0.730521
 5173.2900      0.728968
 5173.3000      0.727072
 5173.3100      0.724837
 5173.3200      0.722311
 5173.3300      0.719518
 5173.3400      0.716472
 5173.3500      0.713206
 5173.3600      0.709727
 5173.3700      0.706047
 5173.3800      0.702177
 5173.3900      0.698125
 5173.4000      0.693898
 5173.4100      0.689504
 5173.4200      0.684948
 5173.4300      0.680235
 5173.4400      0.675356
 5173.4500      0.670341
 5173.4600      0.665180
 5173.4700      0.659877
 5173.4800      0.654434
 5173.4900      0.648853
 5173.5000      0.643139
 5173.5100      0.637293
 5173.5200      0.631320
 5173.5300      0.625251
 5173.5400      0.619024
 5173.5500      0.612673
 5173.5600      0.606187
 5173.5700      0.599560
 5173.5800      0.592660
 5173.5900      0.585092
 5173.6000      0.575958
 5173.6100      0.564095
 5173.6200      0.549547
 5173.6300      0.534889
 5173.6400      0.524234
 5173.6500      0.519734
 5173.6600      0.519669
 5173.6700      0.519973
 5173.6800      0.517622
 5173.6900      0.512112
 5173.7000      0.504330
 5173.7100      0.495391
 5173.7200      0.486480
 5173.7300      0.478681
 5173.7400      0.472292
 5173.7500      0.466633
 5173.7600      0.460775
 5173.7700      0.454314
 5173.7800      0.447379
 5173.7900      0.440244
 5173.8000      0.433084
 5173.8100      0.425962
 5173.8200      0.418902
 5173.8300      0.411908
 5173.8400      0.404985
 5173.8500      0.398127
 5173.8600      0.391335
 5173.8700      0.384600
 5173.8800      0.377925
 5173.8900      0.371296
 5173.9000      0.364707
 5173.9100      0.358151
 5173.9200      0.351609
 5173.9300      0.345071
 5173.9400      0.338524
 5173.9500      0.331866
 5173.9600      0.325105
 5173.9700      0.318427
 5173.9800      0.311627
 5173.9900      0.304516
 5174.0000      0.296850
 5174.0100      0.287879
 5174.0200      0.275095
 5174.0300      0.253111
 5174.0400      0.219735
 5174.0500      0.183693
 5174.0600      0.154013
 5174.0700      0.133586
 5174.0800      0.121336
 5174.0900      0.114728
 5174.1000      0.111397
 5174.1100      0.109807
 5174.1200      0.109168
 5174.1300      0.109162
 5174.1400      0.109788
 5174.1500      0.111354
 5174.1600      0.114640
 5174.1700      0.121163
 5174.1800      0.133275
 5174.1900      0.153521
 5174.2000      0.183029
 5174.2100      0.219017
 5174.2200      0.252555
 5174.2300      0.274757
 5174.2400      0.287576
 5174.2500      0.296297
 5174.2600      0.303156
 5174.2700      0.308302
 5174.2800      0.311259
 5174.2900      0.312051
 5174.3000      0.312071
 5174.3100      0.313648
 5174.3200      0.319182
 5174.3300      0.329466
 5174.3400      0.342885
 5174.3500      0.356269
 5174.3600      0.367406
 5174.3700      0.376291
 5174.3800      0.383905
 5174.3900      0.390991
 5174.4000      0.397874
 5174.4100      0.404683
 5174.4200      0.411485
 5174.4300      0.418342
 5174.4400      0.425214
 5174.4500      0.431895
 5174.4600      0.438163
 5174.4700      0.444142
 5174.4800      0.450472
 5174.4900      0.457825
 5174.5000      0.466259
 5174.5100      0.475157
 5174.5200      0.483834
 5174.5300      0.492042
 5174.5400      0.499886
 5174.5500      0.507546
